update, shannon_diversity, max_fitness, avg_fitness
0, 4.58822, 210.872, 205.68
10, 5.25392, 217.262, 215.165
20, 4.98664, 224.952, 222.778
30, 4.53235, 231.566, 229.989
40, 5.22231, 237.099, 234.386
50, 5.18883, 241.385, 239.372
60, 5.1605, 244.854, 242.537
70, 4.82747, 247.602, 246.017
80, 5.1227, 249.507, 247.811
90, 4.82605, 251.755, 250.435
100, 4.87928, 254.364, 252.846
110, 5.18066, 256.321, 255.051
120, 5.01627, 257.842, 256.29
130, 4.81876, 258.972, 257.587
140, 4.37312, 259.737, 258.88
150, 4.56757, 260.439, 259.66
160, 4.38509, 260.713, 259.76
170, 4.91874, 261.475, 260.297
180, 4.70435, 261.569, 260.405
190, 5.17794, 262.073, 260.756
200, 5.08505, 262.613, 261.255
210, 4.86502, 263.056, 261.617
220, 4.45201, 263.401, 262.234
230, 4.86332, 263.666, 262.507
240, 5.01908, 263.702, 262.131
250, 5.20043, 264.247, 262.947
260, 4.8294, 264.316, 263.284
270, 4.86708, 264.652, 263.351
280, 5.11518, 264.901, 263.861
290, 4.72382, 265.004, 264.166
300, 4.45958, 264.91, 263.645
310, 4.96347, 265.38, 264.026
320, 5.57966, 265.53, 263.94
330, 4.56592, 265.145, 264.207
340, 4.81809, 265.264, 264.09
350, 4.24422, 265.647, 264.429
360, 4.66721, 265.738, 264.936
370, 4.68507, 265.769, 264.536
380, 5.0088, 265.778, 264.694
390, 5.03185, 265.818, 264.683
400, 4.83338, 265.749, 264.896
410, 4.95146, 265.648, 264.629
420, 5.10198, 265.739, 264.252
430, 4.07592, 265.648, 264.93
440, 5.06215, 265.706, 264.447
450, 5.10135, 265.8, 264.669
460, 4.82296, 265.873, 264.351
470, 4.7687, 265.916, 264.711
480, 5.12752, 266.153, 264.599
490, 4.98344, 265.93, 264.429
500, 4.87636, 265.937, 264.769
510, 4.91502, 266, 265.288
520, 4.90395, 266.148, 264.794
530, 4.71221, 266.326, 265.296
540, 4.40117, 266.369, 265.402
550, 5.1445, 266.508, 264.998
560, 5.27643, 266.535, 265.56
570, 4.25789, 266.465, 265.507
580, 4.68384, 266.48, 265.381
590, 4.74547, 266.314, 265.71
600, 4.65622, 266.212, 265.348
610, 4.86008, 266.212, 264.99
620, 5.17921, 266.355, 265.381
630, 5.23312, 266.376, 264.625
640, 4.97882, 266.176, 265.359
650, 4.69055, 266.23, 265.112
660, 4.59361, 266.278, 265.229
670, 4.94325, 266.331, 264.995
680, 5.01027, 266.476, 265.266
690, 4.99825, 266.524, 265.532
700, 4.76847, 266.388, 265.122
710, 4.98825, 266.404, 265.101
720, 4.66813, 266.347, 265.336
730, 5.14289, 266.357, 265.024
740, 4.79803, 266.223, 265.122
750, 4.90309, 266.106, 265.01
760, 4.47127, 266.207, 265.175
770, 4.05392, 266.334, 265.419
780, 4.95576, 266.459, 265.08
790, 4.81876, 266.641, 265.266
800, 4.70109, 266.628, 265.336
810, 4.82806, 266.567, 265.189
820, 4.77172, 266.631, 265.226
830, 4.7074, 266.57, 265.586
840, 5.12121, 266.502, 265.025
850, 4.74456, 266.436, 265.392
860, 4.96735, 266.288, 265.524
870, 4.87072, 266.346, 264.996
880, 5.10763, 266.375, 265.073
890, 5.07453, 266.283, 264.997
900, 4.77931, 266.193, 265.26
910, 4.84816, 266.304, 264.847
920, 4.77127, 266.033, 265.098
930, 5.04151, 266.267, 265.272
940, 4.77205, 266.139, 264.823
950, 4.95334, 265.649, 264.71
960, 4.33286, 265.68, 264.803
970, 5.06798, 265.595, 264.279
980, 4.83712, 265.494, 264.47
990, 4.90844, 265.505, 264.368
